Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status
CUST_08532,0.12,0.52,Business,No
CUST_08533,,0.97,Auto,No
CUST_08534,0.81,0.73,Education,No
CUST_08535,0.59,1.45,Auto,No
CUST_08536,0.39,1.07,Personal,No
CUST_08537,0.22,0.4,Business,No
CUST_08538,0.9,1.8,Education,No
CUST_08539,0.52,0.66,Business,No
CUST_08540,0.89,1.49,Personal,Yes
CUST_08541,0.63,1.58,Personal,Yes
CUST_08542,0.71,1.93,Personal,Yes
CUST_08543,0.82,1.05,Auto,Yes
CUST_08544,0.69,1.27,Auto,No
CUST_08545,0.46,0.74,Education,No
CUST_08546,0.56,1.39,Personal,No
CUST_08547,0.82,0.98,Auto,No
CUST_08548,0.44,0.93,Home,No
CUST_08549,0.45,1.73,Home,No
CUST_08550,,0.2,Auto,No
CUST_08551,0.92,1.78,Education,No
CUST_08552,,1.72,Business,No
CUST_08553,0.68,1.06,Personal,No
CUST_08554,0.47,1.03,Auto,No
CUST_08555,0.47,0.79,Education,No
CUST_08556,0.71,1.99,Business,No
CUST_08557,0.16,0.31,Education,No
CUST_08558,0.63,1.22,Business,No
CUST_08559,0.79,1.4,Home,No
CUST_08560,0.85,1.88,Business,Yes
CUST_08561,0.25,1.58,Home,No
CUST_08562,,1.32,Personal,No
CUST_08563,0.69,0.32,Auto,No
CUST_08564,0.89,0.81,Home,No
CUST_08565,0.54,0.36,,No
CUST_08566,0.59,1.77,Business,No
CUST_08567,0.93,1.52,Education,Yes
CUST_08568,0.91,1.54,Home,No
CUST_08569,0.5,1.34,Education,No
CUST_08570,0.35,1.06,Business,No
CUST_08571,0.45,0.38,,No
CUST_08572,0.45,0.73,Education,No
CUST_08573,0.36,0.36,,No
CUST_08574,0.34,1.48,,No
CUST_08575,0.87,,Business,No
CUST_08576,0.16,1.43,Personal,No
CUST_08577,0.71,1.42,Home,No
CUST_08578,0.26,,Personal,Yes
CUST_08579,0.41,0.36,Home,No
CUST_08580,0.16,0.7,Auto,No
CUST_08581,0.34,0.71,Home,Yes
CUST_08582,0.79,1.43,Auto,No
CUST_08583,0.9,0.32,Auto,No
CUST_08584,0.3,1.68,Personal,No
CUST_08585,0.52,1.55,Auto,No
CUST_08586,0.52,,Home,Yes
CUST_08587,0.89,1.47,Education,No
CUST_08588,0.79,1.37,Business,No
CUST_08589,0.56,1.52,Business,No
CUST_08590,0.7,0.46,Home,No
CUST_08591,0.86,0.4,Education,No
CUST_08592,0.11,0.55,Auto,No
CUST_08593,0.46,,Home,No
CUST_08594,0.92,1.61,Auto,No
CUST_08595,0.77,1.5,Personal,No
CUST_08596,0.59,1.86,Education,No
CUST_08597,,0.21,Business,No
CUST_08598,2.072586965,0.12,Home,Yes
CUST_08599,0.57,1.43,Business,No
CUST_08600,0.69,0.63,Auto,No
CUST_08601,0.48,0.73,Auto,No
CUST_08602,0.74,1.14,Personal,No
CUST_08603,0.88,0.29,Auto,No
CUST_08604,0.24,1.32,Auto,No
CUST_08605,0.51,0.72,Business,No
CUST_08606,0.47,1.3,Business,No
CUST_08607,0.72,,Home,No
CUST_08608,0.32,0.43,Home,No
CUST_08609,0.68,1.87,Auto,No
CUST_08610,0.89,1.11,Education,No
CUST_08611,0.48,,Home,No
CUST_08612,0.92,0.49,Auto,No
CUST_08613,0.99,1.25,Business,No
CUST_08614,0.2,0.87,Personal,No
CUST_08615,0.31,1.57,Business,No
CUST_08616,0.96,1.25,Business,No
CUST_08617,0.96,1.04,Personal,Yes
CUST_08618,0.19,1.83,Business,No
CUST_08619,0.11,0.82,Home,Yes
CUST_08620,0.24,0.52,Business,No
CUST_08621,1,1.26,Personal,No
CUST_08622,0.26,1.29,Auto,No
CUST_08623,0.55,0.93,Auto,No
CUST_08624,0.86,1.02,Auto,Yes
CUST_08625,0.12,1.92,Personal,No
CUST_08626,0.64,1.49,Personal,No
CUST_08627,0.35,0.31,Home,No
CUST_08628,0.88,0.5,Personal,No
CUST_08629,0.36,1.95,Auto,No
CUST_08630,0.72,1.48,Personal,No
CUST_08631,0.71,1.84,Education,No
CUST_08632,0.3,0.68,Business,No
CUST_08633,0.13,4.09188834,Home,No
CUST_08634,0.47,1.46,Auto,No
CUST_08635,,0.66,,No
CUST_08636,,1.15,Education,No
CUST_08637,0.82,1.29,Home,No
CUST_08638,0.51,1.01,Business,No
CUST_08639,0.65,1.67,Home,No
CUST_08640,0.64,1.68,Home,No
CUST_08641,0.84,1.72,Auto,No
CUST_08642,0.48,1.63,Personal,No
CUST_08643,0.35,1.03,Business,No
CUST_08644,0.34,0.82,Home,No
CUST_08645,0.58,1.68,Education,No
CUST_08646,0.5,1.03,Auto,No
CUST_08647,0.5,0.57,Personal,No
CUST_08648,0.18,1.06,Personal,No
CUST_08649,0.75,0.37,Auto,Yes
CUST_08650,0.29,1.41,Home,Yes
CUST_08651,0.28,0.74,Auto,Yes
CUST_08652,0.47,0.6,Personal,No
CUST_08653,0.31,1.92,Personal,No
CUST_08654,0.63,1.58,Education,No
CUST_08655,0.43,1.6,Education,No
CUST_08656,0.5,1.29,Personal,Yes
CUST_08657,0.58,1.69,,No
CUST_08658,0.28,1.54,,No
CUST_08659,0.24,1.24,Education,No
CUST_08660,0.89,1.93,Personal,Yes
CUST_08661,0.49,0.46,Home,No
CUST_08662,0.47,1.89,Home,No
CUST_08663,0.13,0.86,Business,Yes
CUST_08664,0.55,1.1,Education,Yes
CUST_08665,0.6,0.33,Home,No
CUST_08666,0.6,1.13,Business,No
CUST_08667,0.74,1.26,Auto,Yes
CUST_08668,0.26,2,Education,No
CUST_08669,0.33,1.95,Home,No
CUST_08670,0.83,1.94,Home,No
CUST_08671,0.95,0.76,Home,No
CUST_08672,0.22,1.98,Business,No
CUST_08673,0.55,0.97,Auto,No
CUST_08674,0.29,1.72,Education,No
CUST_08675,0.15,0.51,Home,No
CUST_08676,0.39,1.06,Personal,No
CUST_08677,0.23,1.94,Education,No
CUST_08678,0.74,1.9,Personal,No
CUST_08679,0.58,1.4,Business,No
CUST_08680,0.23,1.62,Home,Yes
CUST_08681,0.11,0.44,Education,No
CUST_08682,0.83,1.47,Education,No
CUST_08683,,1.27,Home,No
CUST_08684,,0.27,Auto,No
CUST_08685,0.4,0.32,Business,Yes
CUST_08686,0.63,0.31,Home,Yes
CUST_08687,0.38,1.48,Education,No
CUST_08688,0.18,0.37,Auto,No
CUST_08689,0.3,0.99,Education,Yes
CUST_08690,0.27,0.78,Personal,No
CUST_08691,0.49,1.15,Education,No
CUST_08692,0.69,1.44,Business,No
CUST_08693,0.34,1.4,Home,No
CUST_08694,0.11,,Education,Yes
CUST_08695,0.57,0.98,Personal,No
CUST_08696,0.65,0.86,Personal,No
CUST_08697,0.97,1.74,Home,Yes
CUST_08698,0.63,0.73,Personal,Yes
CUST_08699,0.52,0.59,Home,No
CUST_08700,0.62,1.51,,No
CUST_08701,0.94,0.78,Home,No
CUST_08702,0.85,1.71,Auto,No
CUST_08703,0.39,0.72,Personal,No
CUST_08704,0.31,1.43,Personal,No
CUST_08705,0.34,0.19,Education,No
CUST_08706,0.55,0.83,Auto,No
CUST_08707,0.77,0.75,Education,Yes
CUST_08708,0.55,1.65,Home,No
CUST_08709,0.16,1.94,Business,Yes
CUST_08710,0.75,0.98,Personal,No
CUST_08711,0.83,1.67,Business,No
CUST_08712,0.36,1.43,Home,No
CUST_08713,0.7,1.94,Home,Yes
CUST_08714,0.48,1.64,Auto,No
CUST_08715,0.9,0.25,Education,No
CUST_08716,0.86,1.46,Personal,No
CUST_08717,0.57,1.12,Personal,No
CUST_08718,0.72,0.13,Business,Yes
CUST_08719,0.9,0.58,Auto,No
CUST_08720,0.55,1.85,Home,No
CUST_08721,0.38,1.86,Auto,Yes
CUST_08722,0.78,1.62,Personal,No
CUST_08723,0.3,1.97,Education,No
CUST_08724,0.45,1.63,Business,No
CUST_08725,,0.12,Home,No
CUST_08726,,0.65,,Yes
CUST_08727,0.46,0.16,,No
CUST_08728,0.29,0.28,Education,No
CUST_08729,0.42,0.52,Personal,No
CUST_08730,,1.06,Personal,No
CUST_08731,0.26,1.71,Auto,No
CUST_08732,0.77,1.74,Auto,No
CUST_08733,0.33,1.27,Personal,No
CUST_08734,0.51,1.86,Home,No
CUST_08735,0.45,1.05,Education,No
CUST_08736,0.98,1.79,Personal,Yes
CUST_08737,0.45,0.96,Education,Yes
CUST_08738,0.17,0.63,Business,No
CUST_08739,0.18,1.84,Home,No
CUST_08740,0.63,0.84,Business,No
CUST_08741,0.64,,Personal,No
CUST_08742,0.48,0.72,Auto,Yes
CUST_08743,0.49,1.36,Personal,No
CUST_08744,0.15,,Business,No
CUST_08745,0.56,0.15,Education,Yes
CUST_08746,,1.81,Personal,Yes
CUST_08747,0.23,0.11,Auto,No
CUST_08748,0.19,0.79,Business,No
CUST_08749,0.21,0.42,Personal,No
CUST_08750,0.19,1.54,Business,No
CUST_08751,0.65,0.2,Business,No
CUST_08752,0.28,1.15,Home,No
CUST_08753,0.33,0.66,Education,No
CUST_08754,0.26,0.35,Home,No
CUST_08755,0.96,1.57,,Yes
CUST_08756,0.87,0.51,Auto,No
CUST_08757,0.31,0.52,Auto,No
CUST_08758,0.39,0.62,Home,No
CUST_08759,0.29,1.21,Auto,No
CUST_08760,0.54,1.35,Business,No
CUST_08761,0.12,0.13,Personal,Yes
CUST_08762,0.7,0.56,Business,No
CUST_08763,0.57,0.92,Personal,Yes
CUST_08764,0.91,0.73,Auto,No
CUST_08765,0.25,1.78,Education,No
CUST_08766,0.82,1.6,Education,No
CUST_08767,0.81,1.29,Business,Yes
CUST_08768,0.21,0.74,Business,No
CUST_08769,0.46,1.43,Auto,No
CUST_08770,0.25,1.7,Education,No
CUST_08771,0.33,1.23,Education,No
CUST_08772,0.34,1.59,Business,No
CUST_08773,0.6,1.52,Education,No
CUST_08774,0.47,1.19,Business,Yes
CUST_08775,0.95,,Home,No
CUST_08776,0.21,1.52,Education,Yes
CUST_08777,0.98,0.49,Personal,No
CUST_08778,0.31,1.58,Auto,No
CUST_08779,0.8,1.63,Business,No
CUST_08780,0.41,,Education,No
CUST_08781,0.23,1,Education,No
CUST_08782,,0.47,Business,No
CUST_08783,0.38,0.29,Personal,No
CUST_08784,0.69,1.51,Education,No
CUST_08785,0.61,1.78,Home,No
CUST_08786,0.52,1.34,Auto,No
CUST_08787,0.55,0.37,Business,No
CUST_08788,0.76,1.88,,No
CUST_08789,0.18,,Auto,Yes
CUST_08790,0.7,0.92,,No
CUST_08791,0.91,1.23,Business,Yes
CUST_08792,0.15,1.58,Business,Yes
CUST_08793,0.23,1.5,Personal,No
CUST_08794,0.74,1.94,Home,No
CUST_08795,0.49,0.32,Business,No
CUST_08796,0.46,1.2,Personal,No
CUST_08797,0.22,1.41,Business,No
CUST_08798,0.56,1.79,Business,No
CUST_08799,0.21,1.76,Personal,No
CUST_08800,0.53,1.96,Home,No
CUST_08801,0.79,1.07,Auto,No
CUST_08802,0.33,1.68,Education,No
CUST_08803,0.53,0.91,Business,Yes
CUST_08804,0.99,0.9,Home,No
CUST_08805,0.72,0.58,Education,No
CUST_08806,0.86,1.65,Business,No
CUST_08807,0.47,1.97,Education,Yes
CUST_08808,0.79,0.59,Personal,No
CUST_08809,0.14,0.21,Home,No
CUST_08810,0.21,1.65,Home,No
CUST_08811,2.083649033,1.28,Auto,No
CUST_08812,0.46,1.92,Auto,No
CUST_08813,0.86,,Education,No
CUST_08814,0.41,0.23,Personal,Yes
CUST_08815,0.69,1.04,Education,No
CUST_08816,0.74,0.26,Business,Yes
CUST_08817,0.63,0.6,,No
CUST_08818,,0.34,Education,Yes
CUST_08819,0.62,0.53,Education,No
CUST_08820,0.41,0.3,Home,No
CUST_08821,0.18,1.91,Home,No
CUST_08822,0.99,,Auto,Yes
CUST_08823,0.21,0.94,Auto,No
CUST_08824,0.17,1.81,Home,Yes
CUST_08825,0.89,1.39,Education,No
CUST_08826,0.37,1.27,Business,No
CUST_08827,0.69,1.44,Education,Yes
CUST_08828,0.4,1.67,Business,Yes
CUST_08829,0.45,,Home,No
CUST_08830,0.34,1.32,Business,No
CUST_08831,0.41,1.79,,No
CUST_08832,0.47,1.12,Home,No
CUST_08833,0.75,0.63,Personal,Yes
CUST_08834,0.56,1.77,Business,No
CUST_08835,0.95,1.13,Business,No
CUST_08836,0.14,1.82,Personal,No
CUST_08837,0.55,0.18,Personal,No
CUST_08838,,0.86,Home,No
CUST_08839,0.93,5.352470964,Education,Yes
CUST_08840,0.14,0.57,Personal,Yes
CUST_08841,0.62,1.89,Business,Yes
CUST_08842,0.87,9.346919499,Personal,Yes
CUST_08843,0.32,1.78,Home,No
CUST_08844,0.89,1.17,Home,Yes
CUST_08845,0.12,1.33,Business,No
CUST_08846,4.845616977,,Business,Yes
CUST_08847,0.94,1.57,Business,Yes
CUST_08848,0.69,1.3,Education,No
CUST_08849,0.5,1.97,Business,No
CUST_08850,0.14,1.4,Home,No
CUST_08851,0.93,1.95,Home,No
CUST_08852,0.52,0.21,,No
CUST_08853,0.13,0.36,Business,No
CUST_08854,0.72,0.96,Education,No
CUST_08855,0.53,0.83,Auto,Yes
CUST_08856,0.21,1.59,Personal,No
CUST_08857,0.29,0.41,Education,No
CUST_08858,0.16,1.95,Business,No
CUST_08859,0.62,0.7,Education,No
CUST_08860,0.66,0.91,Auto,No
CUST_08861,0.56,0.62,Education,Yes
CUST_08862,0.84,1.2,Auto,No
CUST_08863,0.87,0.21,Auto,No
CUST_08864,,0.38,Auto,No
CUST_08865,0.11,1.52,Education,Yes
CUST_08866,0.73,0.45,Business,No
CUST_08867,,0.55,Home,Yes
CUST_08868,0.61,3.653222557,Home,No
CUST_08869,0.68,0.28,Education,No
CUST_08870,,0.93,Business,No
CUST_08871,3.908836277,0.14,Home,No
CUST_08872,0.22,0.76,,No
CUST_08873,0.7,1.43,Education,No
CUST_08874,0.1,0.27,Education,No
CUST_08875,0.93,1.79,Personal,No
CUST_08876,0.2,,Personal,Yes
CUST_08877,0.19,0.3,Personal,Yes
CUST_08878,0.4,1.98,Business,No
CUST_08879,0.44,0.67,Education,No
CUST_08880,0.29,0.26,Personal,No
CUST_08881,0.63,0.11,Education,No
CUST_08882,0.5,0.88,Auto,No
CUST_08883,0.13,1.3,Personal,No
CUST_08884,0.39,0.73,Education,No
CUST_08885,0.83,1.69,Business,No
CUST_08886,0.72,1.46,Business,No
CUST_08887,0.75,0.77,Business,No
CUST_08888,0.73,1.5,Personal,No
CUST_08889,0.38,1.89,Business,No
CUST_08890,0.19,0.28,Home,No
CUST_08891,0.35,0.68,Auto,No
CUST_08892,1.967031488,0.98,Education,Yes
CUST_08893,0.98,1.05,Home,No
CUST_08894,,1.13,Personal,No
CUST_08895,0.11,9.28971026,Education,No
CUST_08896,0.23,1.37,Education,No
CUST_08897,0.39,1.33,Business,No
CUST_08898,0.62,1.2,Education,No
CUST_08899,0.17,0.32,Education,No
CUST_08900,0.95,1.01,Auto,No
CUST_08901,0.43,0.78,Personal,No
CUST_08902,0.92,1.03,Home,No
CUST_08903,0.8,1.85,Business,No
CUST_08904,0.78,1.01,Auto,No
CUST_08905,0.65,0.13,Home,No
CUST_08906,0.66,,Home,No
CUST_08907,0.67,1.66,Auto,Yes
CUST_08908,0.67,1.58,Business,No
CUST_08909,0.6,1.08,Personal,No
CUST_08910,0.99,0.57,Auto,Yes
CUST_08911,0.76,0.98,Auto,Yes
CUST_08912,0.8,1.17,Auto,No
CUST_08913,0.89,2,Business,No
CUST_08914,0.29,,Auto,No
CUST_08915,0.18,1.42,Auto,No
CUST_08916,0.53,1.03,Education,No
CUST_08917,0.56,0.77,Education,Yes
CUST_08918,0.85,1.64,Education,No
CUST_08919,0.5,1.04,Education,No
CUST_08920,0.61,1.99,Auto,No
CUST_08921,0.57,0.97,Education,No
CUST_08922,0.13,0.23,Home,No
CUST_08923,0.65,1.4,Personal,No
CUST_08924,0.85,0.19,Education,Yes
CUST_08925,0.24,0.58,Business,No
CUST_08926,0.63,0.77,Personal,No
CUST_08927,0.63,1.51,Home,Yes
CUST_08928,0.25,1.04,Personal,No
CUST_08929,0.21,0.15,Personal,No
CUST_08930,0.98,1.27,Home,No
CUST_08931,0.45,0.88,Education,No
CUST_08932,,1.85,Home,Yes
CUST_08933,0.25,1.05,Business,No
CUST_08934,0.7,1.45,Home,Yes
CUST_08935,0.65,0.52,Auto,Yes
CUST_08936,0.68,1.55,Auto,No
CUST_08937,3.56577282,1.47,Personal,No
CUST_08938,0.9,1.82,Education,No
CUST_08939,0.45,0.16,Education,No
CUST_08940,0.38,0.95,Auto,No
CUST_08941,0.52,1.39,Business,No
CUST_08942,0.45,0.28,Home,Yes
CUST_08943,0.88,,Home,No
CUST_08944,0.94,1.89,Home,No
CUST_08945,0.37,0.93,Business,No
CUST_08946,0.88,1.97,Business,No
CUST_08947,0.8,0.21,Home,No
CUST_08948,0.94,1.46,Home,Yes
CUST_08949,0.32,1.2,Business,No
CUST_08950,0.62,1.05,Home,No
CUST_08951,0.35,1.94,Business,No
CUST_08952,0.84,0.35,Personal,Yes
CUST_08953,0.1,1.8,Auto,Yes
CUST_08954,0.61,1.41,Auto,No
CUST_08955,0.41,0.59,Business,No
CUST_08956,0.39,1.81,Home,No
CUST_08957,0.68,0.92,Auto,No
CUST_08958,0.87,1.65,Education,No
CUST_08959,0.65,0.84,Home,No
CUST_08960,0.87,1.72,Business,No
CUST_08961,0.34,1.31,,No
CUST_08962,0.57,0.37,Business,Yes
CUST_08963,0.51,1.33,Home,Yes
CUST_08964,0.11,0.46,Personal,No
CUST_08965,0.6,0.88,,No
CUST_08966,0.7,,Personal,No
CUST_08967,0.63,0.14,Home,No
CUST_08968,0.76,0.5,Home,No
CUST_08969,0.61,,Education,Yes
CUST_08970,0.16,1.01,Home,No
CUST_08971,0.2,1.05,Home,No
CUST_08972,0.64,0.57,Education,No
CUST_08973,0.35,,Education,No
CUST_08974,0.17,1.44,Business,No
CUST_08975,0.49,0.78,Auto,No
CUST_08976,0.6,1.77,Auto,No
CUST_08977,4.684091675,1.32,Business,No
CUST_08978,0.75,1.45,Personal,No
CUST_08979,0.68,0.63,,No
CUST_08980,0.4,0.1,Education,No
CUST_08981,0.78,1.74,Education,No
CUST_08982,0.68,1.66,Personal,No
CUST_08983,0.67,0.33,Education,No
CUST_08984,0.6,0.81,Personal,No
CUST_08985,0.11,1.36,Business,No
CUST_08986,0.73,1.34,Personal,No
CUST_08987,0.44,1.73,Auto,No
CUST_08988,0.95,0.37,Personal,No
CUST_08989,0.84,,Business,No
CUST_08990,0.63,0.28,Personal,Yes
CUST_08991,0.33,0.84,Business,No
CUST_08992,0.28,0.13,Auto,No
CUST_08993,0.41,1.81,,Yes
CUST_08994,0.53,1.1,Business,Yes
CUST_08995,0.37,1.71,Home,No
CUST_08996,0.56,0.21,Business,Yes
CUST_08997,0.25,0.53,Personal,No
CUST_08998,0.98,0.59,Home,No
CUST_08999,0.2,0.83,,Yes
CUST_09000,0.94,1.63,Business,No
CUST_09001,0.92,0.83,Home,No
CUST_09002,0.57,0.49,Business,Yes
CUST_09003,0.75,0.22,Home,No
CUST_09004,0.49,0.25,Auto,Yes
CUST_09005,0.67,1.54,Education,No
CUST_09006,0.41,0.95,Auto,No
CUST_09007,0.37,,Home,No
CUST_09008,0.62,1.4,Personal,No
CUST_09009,0.55,0.36,Personal,No
CUST_09010,0.62,0.37,Education,No
CUST_09011,0.36,1.54,Home,No
CUST_09012,0.43,1.47,Business,No
CUST_09013,0.18,0.82,Auto,No
CUST_09014,,0.25,Auto,No
CUST_09015,0.33,0.12,Education,No
CUST_09016,0.17,0.65,,No
CUST_09017,0.19,0.12,Education,Yes
CUST_09018,0.83,0.54,Education,No
CUST_09019,0.13,0.9,,No
CUST_09020,0.69,0.33,Education,No
CUST_09021,0.35,0.3,Business,No
CUST_09022,0.88,1.8,Business,No
CUST_09023,0.54,1.21,Auto,No
CUST_09024,0.38,1.88,Auto,No
CUST_09025,3.305380121,0.76,Education,No
CUST_09026,,,Auto,No
CUST_09027,0.61,0.49,Education,No
CUST_09028,0.2,1.27,Business,Yes
CUST_09029,1,0.35,Personal,Yes
CUST_09030,0.48,0.1,Business,No
CUST_09031,0.41,1.87,Home,No
CUST_09032,0.74,1.15,Business,No
CUST_09033,0.43,1.86,Home,No
CUST_09034,0.85,0.73,Auto,No
CUST_09035,0.51,0.72,Business,Yes
CUST_09036,0.75,,Personal,Yes
CUST_09037,0.2,1.44,Business,Yes
CUST_09038,0.86,1.18,Business,No
CUST_09039,0.76,1.86,Business,No
CUST_09040,0.29,0.15,Education,No
CUST_09041,0.23,,Business,No
CUST_09042,0.38,0.73,Business,No
CUST_09043,0.98,0.44,Personal,No
CUST_09044,0.33,1.07,Home,Yes
CUST_09045,0.51,1.06,Home,No
CUST_09046,0.13,0.36,Personal,No
CUST_09047,0.46,0.48,Auto,No
CUST_09048,0.61,0.88,Business,No
CUST_09049,0.96,0.88,Auto,No
CUST_09050,0.57,0.7,Personal,No
CUST_09051,0.84,7.942969835,Auto,Yes
CUST_09052,0.59,0.11,Home,No
CUST_09053,,1.94,Education,No
CUST_09054,0.38,1.89,Auto,Yes
CUST_09055,0.62,,Education,No
CUST_09056,0.96,1.99,,No
CUST_09057,0.87,1.38,Personal,Yes
CUST_09058,0.31,0.23,Education,No
CUST_09059,0.3,0.32,Auto,No
CUST_09060,0.28,1.84,Personal,No
CUST_09061,0.93,1.3,Home,No
CUST_09062,0.87,1.7,Business,No
CUST_09063,0.8,1.81,Personal,No
CUST_09064,0.45,0.95,Personal,No
CUST_09065,0.55,0.19,,Yes
CUST_09066,0.52,0.46,Education,No
CUST_09067,0.33,0.23,Auto,Yes
CUST_09068,0.55,0.46,Education,Yes
CUST_09069,0.13,0.88,Personal,No
CUST_09070,0.22,0.32,Auto,Yes
CUST_09071,0.9,0.42,Business,No
CUST_09072,0.78,0.95,Business,No
CUST_09073,0.48,0.75,Auto,No
CUST_09074,,0.99,Personal,Yes
CUST_09075,0.43,0.92,Home,Yes
CUST_09076,0.77,1.32,Education,No
CUST_09077,0.81,1.88,Education,No
CUST_09078,0.79,0.3,Home,Yes
CUST_09079,0.75,0.29,Home,No
CUST_09080,0.28,1.72,Business,Yes
CUST_09081,,1.06,Home,No
CUST_09082,0.52,1.56,Auto,No
CUST_09083,0.4,0.51,Business,No
CUST_09084,0.78,1.67,Personal,No
CUST_09085,0.4,1.86,Business,Yes
CUST_09086,0.22,1.31,Business,Yes
CUST_09087,0.46,0.3,Education,Yes
CUST_09088,0.98,1.8,Home,No
CUST_09089,0.3,1.61,Auto,No
CUST_09090,,1.53,Home,No
CUST_09091,0.49,0.17,Education,Yes
CUST_09092,0.16,1.62,,No
CUST_09093,0.54,0.36,Auto,No
CUST_09094,,0.52,Home,No
CUST_09095,0.56,1.2,,No
CUST_09096,0.88,0.6,Auto,Yes
CUST_09097,0.36,1.36,Home,No
CUST_09098,0.18,1.26,Education,No
CUST_09099,0.94,0.31,Education,No
CUST_09100,0.44,1.35,Business,No
CUST_09101,0.62,1.86,Auto,No
CUST_09102,0.81,6.906302528,Auto,Yes
CUST_09103,,1.23,Home,No
CUST_09104,0.74,0.75,Business,Yes
CUST_09105,0.22,0.97,Auto,No
CUST_09106,0.36,0.65,Education,Yes
CUST_09107,0.23,0.77,Auto,No
CUST_09108,0.83,0.15,Business,Yes
CUST_09109,0.3,1.96,Personal,No
CUST_09110,0.75,1.29,Education,No
CUST_09111,0.95,1.05,Auto,No
CUST_09112,0.57,0.83,Education,Yes
CUST_09113,0.59,1.12,Home,No
CUST_09114,0.51,0.82,Education,No
CUST_09115,0.39,5.99092881,Auto,No
CUST_09116,0.53,0.98,Home,Yes
CUST_09117,0.64,0.62,Home,No
CUST_09118,0.99,0.44,Home,No
CUST_09119,0.94,1.16,Personal,No
CUST_09120,0.88,1.7,Personal,No
CUST_09121,0.9,0.39,Home,No
CUST_09122,0.52,0.16,,No
CUST_09123,0.69,0.57,,No
CUST_09124,0.91,1.96,Home,No
CUST_09125,0.45,1.67,Education,No
CUST_09126,0.97,1.23,Education,No
CUST_09127,0.47,1.87,Education,No
CUST_09128,0.64,0.95,Business,No
CUST_09129,0.74,1.97,Education,Yes
CUST_09130,0.96,0.66,Education,No
CUST_09131,0.32,0.56,Auto,No
CUST_09132,0.77,1.31,Personal,Yes
CUST_09133,0.57,0.82,Personal,No
CUST_09134,0.34,1.29,Personal,Yes
CUST_09135,0.8,,Business,No
CUST_09136,0.6,1.27,Home,No
CUST_09137,0.69,0.62,Education,No
CUST_09138,0.39,0.2,Auto,No
CUST_09139,2.296005191,1.83,Business,No
CUST_09140,,1.78,Personal,No
CUST_09141,0.46,1.94,Business,No
CUST_09142,0.28,1.46,Auto,No
CUST_09143,0.97,1.4,Business,No
CUST_09144,0.56,1.16,Personal,No
CUST_09145,0.76,0.34,Home,No
CUST_09146,0.47,,Personal,No
CUST_09147,0.42,0.65,Personal,No
CUST_09148,0.47,1.79,Personal,No
CUST_09149,0.47,0.43,Business,No
CUST_09150,0.59,1.85,Auto,No
CUST_09151,0.59,1.09,Personal,No
CUST_09152,0.55,1.46,,No
CUST_09153,0.22,0.31,Auto,No
CUST_09154,0.55,,Home,No
CUST_09155,0.25,1.92,Personal,No
CUST_09156,0.21,0.61,Education,No
CUST_09157,0.94,0.66,,No
CUST_09158,0.64,0.48,Home,No
CUST_09159,0.69,0.35,,No
CUST_09160,0.46,0.54,Home,No
CUST_09161,0.92,1.32,Business,No
CUST_09162,0.67,0.97,Auto,No
CUST_09163,0.79,1.15,Education,No
CUST_09164,0.43,0.33,Auto,No
CUST_09165,0.96,1.62,,Yes
CUST_09166,0.84,1.59,Education,No
CUST_09167,0.87,0.14,Auto,No
CUST_09168,0.25,0.83,Personal,No
CUST_09169,0.34,0.23,Education,No
CUST_09170,0.36,1.61,Business,Yes
CUST_09171,0.34,1.5,Personal,No
CUST_09172,0.87,1.81,Auto,No
CUST_09173,0.13,0.55,Education,Yes
CUST_09174,0.17,0.97,Personal,No
CUST_09175,0.35,0.45,,No
CUST_09176,0.28,,Business,No
CUST_09177,0.31,,Personal,Yes
CUST_09178,0.82,0.2,Education,Yes
CUST_09179,0.61,1.46,Home,Yes
CUST_09180,,1.13,Education,Yes
CUST_09181,,1.68,Education,No
CUST_09182,0.47,0.62,Business,No
CUST_09183,0.2,1.82,,No
CUST_09184,0.71,2,Personal,No
CUST_09185,0.73,1.85,Business,No
CUST_09186,0.75,1.58,Personal,No
CUST_09187,,1.64,Home,No
CUST_09188,,1.19,Auto,No
CUST_09189,0.96,0.46,Business,No
CUST_09190,0.83,1.39,Business,No
CUST_09191,0.91,1.45,Home,No
CUST_09192,0.11,1.97,Business,No
CUST_09193,,1.13,Home,Yes
CUST_09194,0.83,0.62,Personal,No
CUST_09195,0.85,1.4,Business,Yes
CUST_09196,0.18,1.96,Business,No
CUST_09197,0.76,0.44,Personal,No
CUST_09198,,0.72,Business,No
CUST_09199,0.71,1.13,Education,Yes
CUST_09200,0.61,0.42,Home,No
CUST_09201,0.95,0.14,Auto,No
CUST_09202,0.5,0.74,Education,No
CUST_09203,0.64,1.74,Auto,No
CUST_09204,0.53,0.18,Education,No
CUST_09205,0.94,0.91,Education,No
CUST_09206,0.17,1.55,Education,No
CUST_09207,0.55,1.91,Home,No
CUST_09208,0.72,1.97,Auto,No
CUST_09209,0.81,0.9,Personal,No
CUST_09210,0.62,1.91,Personal,No
CUST_09211,0.92,0.17,Business,Yes
CUST_09212,0.95,1.52,Home,No
CUST_09213,0.16,1.32,Home,No
CUST_09214,0.46,0.57,Home,Yes
CUST_09215,0.12,1.06,Education,No
