Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status,Payment_History,Employment_Status,Income_Details,Previous_Loans,Loan_Amount,Term_Length(months),Demographic_Data,Age
CUST_07959,0.24,0.25,Auto,No,704.5657364,Self-Employed,5539254,3,788500,24,,
CUST_07960,0.13,1.93,Personal,No,680.9772048,,,3,2350311,24,Suburban,34
CUST_07961,0.89,0.57,Home,No,668.4770773,Self-Employed,6232719,2,1423367,48,Suburban,44
CUST_07962,0.38,0.12,Personal,No,781.8541204,Retired,4456685,2,1444034,24,Rural,28
CUST_07963,0.22,0.92,Personal,No,660.9928059,Student,7215522,6,,,Suburban,56
CUST_07964,0.52,0.78,Business,No,736.7634655,,,0,1684402,48,,
CUST_07965,0.64,1.12,Personal,No,672.0418082,,,2,895736,48,,
CUST_07966,0.13,1.61,Business,No,676.9846619,Student,3635483,2,1551934,12,,
CUST_07967,0.35,1.7,Home,No,751.5124847,Retired,5635700,0,1373401,60,Suburban,34
CUST_07968,0.13,0.86,Home,No,680.9981577,Student,3365069,1,407115,24,,
CUST_07969,0.48,0.92,Business,No,679.760231,Employed,5335323,3,1754786,24,Rural,27
CUST_07970,0.91,0.38,Education,No,756.6402349,Student,3501853,3,272074,60,Suburban,30
CUST_07971,0.98,0.19,Personal,No,779.8698647,Student,3274267,4,,,Rural,47
CUST_07972,0.67,1.32,Home,Yes,732.2344902,,,2,1086387,36,Suburban,40
CUST_07973,0.25,0.22,Personal,No,667.2615112,,,1,988198,12,Rural,41
CUST_07974,0.92,1.49,,No,674.469575,,,6,2365002,12,Suburban,30
CUST_07975,0.56,1.12,Personal,No,703.9957632,Unemployed,5175299,1,456085,36,Urban,41
CUST_07976,0.24,0.48,Education,No,716.0465031,Employed,4840560,1,1026295,48,Urban,40
CUST_07977,0.93,1.13,Auto,Yes,975.9100567,Employed,3962337,0,1655933,60,Rural,47
CUST_07978,0.78,0.45,Education,No,1104.227845,Student,3666857,0,649392,12,Urban,36
CUST_07979,0.76,0.93,Home,No,704.2756665,Unemployed,3276342,1,849007,48,Rural,41
CUST_07980,0.74,1.62,Business,Yes,614.2145841,Retired,3201725,1,1715195,36,Urban,32
CUST_07981,0.28,0.98,Business,No,653.5536759,Retired,6075185,1,1995652,60,Urban,42
CUST_07982,0.29,0.38,Personal,No,674.7935663,Student,3246711,2,2320265,24,Suburban,44
CUST_07983,0.72,1.48,Auto,No,696.3571156,Retired,3404494,2,501071,36,Suburban,35
CUST_07984,0.3,0.45,Personal,Yes,794.4639398,Self-Employed,3322241,2,621006,48,Suburban,26
CUST_07985,0.49,1.5,Education,No,711.9085653,Unemployed,2913300,4,208330,12,Suburban,35
CUST_07986,0.8,1.01,Business,No,657.9614055,Employed,4944310,6,1905348,24,Rural,29
CUST_07987,0.81,0.96,Education,No,711.0315402,Retired,3897763,,1851813,12,Suburban,31
CUST_07988,0.51,1.72,Business,No,682.3956126,Retired,4361069,,723262,12,Rural,45
CUST_07989,0.81,1.45,Business,No,,,,3,1751383,24,Suburban,19
CUST_07990,0.85,0.16,Business,No,729.0283844,Student,4924390,3,1896135,48,,
CUST_07991,0.69,0.66,,No,760.4615324,Employed,4691077,2,1239273,48,Rural,40
CUST_07992,0.31,1.75,Education,No,698.7856752,Unemployed,6038831,2,1919375,36,Urban,47
CUST_07993,0.35,,Personal,No,781.9480264,Retired,3733423,2,1596837,48,Rural,25
CUST_07994,0.38,1.14,Auto,No,745.4011331,Self-Employed,3827794,2,979815,48,Urban,38
CUST_07995,0.21,1.48,Personal,No,664.6280228,Student,4454278,,1100082,48,Suburban,24
CUST_07996,0.35,1.28,Education,No,810.4927833,Unemployed,4473783,1,414170,12,Rural,35
CUST_07997,0.29,,Auto,No,716.3497257,Retired,2718748,,2117994,12,,
CUST_07998,0.51,1.48,Personal,No,658.2437748,Unemployed,2602050,1,933501,24,,
CUST_07999,0.92,1.41,Auto,No,782.6456526,Student,4389704,3,1863101,60,Urban,43
CUST_08000,0.19,1.66,Education,No,803.8888793,Self-Employed,6290321,2,1676185,24,Rural,46
CUST_08001,0.75,1.33,Business,Yes,698.3487368,Retired,6413493,1,786176,12,Rural,50
CUST_08002,0.72,,Education,No,674.817487,Self-Employed,3174086,3,1298037,60,Rural,51
CUST_08003,0.19,1,Home,No,691.3812521,Student,4028986,3,370761,24,Rural,39
CUST_08004,0.93,1.46,Auto,No,735.7365864,Self-Employed,4767354,2,6335473,48,Rural,62
CUST_08005,0.61,1.76,Education,No,763.8928328,Student,4943397,0,671636,24,Urban,43
CUST_08006,0.43,0.62,Business,No,728.5243665,Self-Employed,3352868,1,1146894,36,Urban,27
CUST_08007,0.78,0.75,Business,No,705.0861604,,,40,1088794,36,Urban,43
CUST_08008,0.33,1.87,Education,Yes,774.9005885,Unemployed,3855018,2,429525,36,Urban,38
CUST_08009,0.72,1.2,Personal,No,684.3581763,Student,5024239,,670308,12,Suburban,46
CUST_08010,0.14,0.44,Education,No,751.5459669,Unemployed,4155063,1,2030263,60,Rural,26
CUST_08011,0.86,1.36,Business,No,685.5968601,Self-Employed,4161205,2,2192860,24,Rural,37
CUST_08012,0.5,1.98,Education,No,721.5511479,Self-Employed,5507133,40,541990,60,Rural,53
CUST_08013,0.67,1.66,Home,No,694.3218718,Retired,5791325,3,1106141,48,Rural,29
CUST_08014,0.3,1.52,Personal,No,697.2073909,Student,5412513,1,1139590,12,Urban,121
CUST_08015,0.71,0.5,Education,No,681.1306741,Unemployed,3465416,3,1043227,36,Rural,34
CUST_08016,0.8,1.76,Business,No,767.2427016,Student,2889728,3,1665644,24,Suburban,67
CUST_08017,0.53,1.1,,No,663.3536981,Unemployed,7877115,4,1924023,48,Suburban,30
CUST_08018,,1.79,Education,No,662.9883874,Retired,4947215,0,939892,24,Urban,20
CUST_08019,0.51,0.73,Auto,No,806.0496783,Self-Employed,3447156,3,1577415,36,Suburban,57
CUST_08020,0.9,0.22,Education,No,748.8923782,Self-Employed,5738039,1,981475,12,Urban,54
CUST_08021,0.55,1,Home,Yes,580.7443151,Employed,3437196,,1946516,36,Urban,45
CUST_08022,0.86,0.61,Business,No,671.737063,Student,7015658,1,1616093,48,Suburban,44
CUST_08023,0.82,1.46,Auto,No,609.4005331,Unemployed,4057372,3,807424,48,Rural,39
CUST_08024,0.47,,Education,No,,Employed,5634289,0,1260106,12,Suburban,33
CUST_08025,0.31,1.41,Personal,No,543.0742667,Student,4509141,2,764762,60,Urban,28
CUST_08026,0.47,1.79,Home,No,693.1505211,Unemployed,2667454,0,1876713,12,Rural,50
CUST_08027,0.84,0.96,Home,No,642.902909,Retired,3340003,2,812487,12,Urban,51
CUST_08028,0.3,1.57,Home,Yes,1054.492894,Student,3609421,4,1393487,48,Rural,27
CUST_08029,0.57,1.7,,No,618.7439371,Unemployed,3712424,3,,,Rural,48
CUST_08030,0.83,1.45,Education,No,704.1455927,Self-Employed,4798396,1,1514833,24,Suburban,29
CUST_08031,0.42,1.06,Home,No,,Student,1537409,2,965290,12,Urban,38
CUST_08032,0.68,1.29,Education,No,775.0976483,Unemployed,4806862,5,628559,24,Urban,29
CUST_08033,0.32,1.43,Personal,No,770.5678431,Self-Employed,2105129,1,1155858,48,Urban,46
CUST_08034,0.2,0.58,Education,No,739.2672802,,,1,1537326,24,Suburban,29
CUST_08035,0.81,1.64,Education,No,683.669311,Employed,3568336,0,598181,60,Rural,29
CUST_08036,0.19,1.91,Education,No,,Unemployed,4732577,0,,,Suburban,51
CUST_08037,0.34,0.98,,No,622.3482361,Employed,2904253,0,1543717,48,Rural,38
CUST_08038,0.87,1.43,Auto,No,629.8220685,Employed,3781480,0,1384108,24,Urban,45
CUST_08039,0.41,1.5,Education,No,695.810845,Retired,2017232,50,,,Rural,29
CUST_08040,0.98,1.36,Home,No,812.7019054,Employed,3013481,2,192394,12,Urban,34
CUST_08041,0.98,1.14,Business,Yes,689.8830547,,,2,1348999,60,Urban,49
CUST_08042,,1.78,Education,Yes,690.8377378,Retired,6342694,2,2037235,12,Urban,48
CUST_08043,0.14,0.95,Business,No,627.9044822,Retired,3015971,3,,,Urban,18
CUST_08044,0.73,0.22,Auto,No,747.2964793,Student,4143526,3,,,Rural,13
CUST_08045,0.51,1.7,Business,No,747.6588127,Employed,5135625,1,,,Suburban,67
CUST_08046,0.19,1.38,Home,No,739.4537601,Self-Employed,4665181,2,1556582,48,Rural,38
CUST_08047,0.74,1.71,Education,No,668.5389664,Retired,3847963,2,1131373,48,Suburban,33
CUST_08048,0.13,0.36,Home,No,664.6646616,Unemployed,2626452,2,107983,60,Urban,44
CUST_08049,0.88,0.16,Personal,Yes,,Student,5656865,3,859631,24,,
CUST_08050,0.22,1.88,Business,No,704.1936251,Student,3932706,1,1568119,48,Suburban,38
CUST_08051,0.21,0.38,Business,Yes,645.9796335,Employed,2516394,0,1688718,36,Suburban,29
CUST_08052,0.26,1.64,Business,No,641.1291747,Self-Employed,4508726,2,1492921,24,Rural,26
CUST_08053,0.96,1.66,Auto,No,678.8154642,Retired,4137218,0,657277,24,Urban,32
CUST_08054,0.72,1.45,Home,No,675.5421912,Unemployed,3931710,,1329079,60,Suburban,16
CUST_08055,0.82,0.35,Personal,No,673.1010736,Employed,4722534,2,1539069,24,Suburban,17
CUST_08056,0.46,1.37,Auto,No,,Self-Employed,4299981,1,398566,36,Suburban,41
CUST_08057,0.4,,Auto,No,,Employed,5961060,1,1936971,60,Rural,18
CUST_08058,0.31,0.91,Education,No,685.5921985,Employed,3428066,2,1655518,36,Urban,47
CUST_08059,0.53,0.89,Personal,No,709.1506464,Student,3605354,2,1213543,12,Suburban,46
CUST_08060,0.6,0.94,,No,650.4236479,Unemployed,5525559,0,1076593,12,Urban,44
CUST_08061,0.67,0.26,Business,No,705.2639312,,,1,463389,48,Urban,49
CUST_08062,0.33,1.79,Education,Yes,707.5301246,Unemployed,7476889,1,1568617,24,Urban,47
CUST_08063,0.95,1.75,Business,No,624.847657,Unemployed,5476174,1,,,Urban,29
CUST_08064,0.25,,Home,No,749.7846877,Retired,4128586,3,1039326,60,Urban,6
CUST_08065,,1.21,Business,No,655.9283147,Retired,3900087,1,1206156,12,Suburban,42
CUST_08066,0.11,1.53,Home,No,704.51549,Unemployed,4083102,4,-604489,60,Urban,34
CUST_08067,0.53,0.49,Education,No,,Self-Employed,2397206,3,1562973,36,Suburban,46
CUST_08068,0.4,1.37,Education,No,746.2838379,Retired,5415252,30,2393471,24,,
CUST_08069,0.5,1.33,Home,No,,Retired,6210060,0,1588122,12,Rural,35
CUST_08070,0.61,1.81,Business,No,681.8750499,Self-Employed,4396842,3,1035674,48,Urban,19
CUST_08071,0.49,1.68,Education,No,747.3755954,Unemployed,7170702,1,1984530,36,Urban,55
CUST_08072,0.47,1.88,Education,Yes,733.7347489,Employed,7958953,4,652380,60,Rural,57
CUST_08073,0.76,1.75,Home,No,669.081749,Retired,5666908,2,893163,24,Urban,35
CUST_08074,0.72,1.75,Education,Yes,660.2553176,Employed,3730352,3,1437062,12,Urban,81
CUST_08075,0.85,0.22,Business,No,596.3822409,Employed,3496541,1,-170399,36,Urban,27
CUST_08076,0.32,,Education,No,707.7015921,Self-Employed,5528713,4,1800934,12,Suburban,53
CUST_08077,0.65,1.25,Home,No,695.8651127,Unemployed,5876317,2,1091948,36,Rural,47
CUST_08078,0.63,0.82,Business,Yes,756.8095687,Employed,3747201,1,1790393,12,Urban,58
CUST_08079,0.43,0.21,Personal,No,717.9527547,Unemployed,3121381,20,1426355,12,Urban,29
CUST_08080,0.54,1.39,Home,No,766.7114597,Student,2435137,1,1560317,24,Suburban,20
CUST_08081,0.38,0.72,Personal,No,,,,1,1981044,60,Suburban,58
CUST_08082,0.23,0.99,Education,No,756.9075165,Self-Employed,4044341,1,1430173,24,Suburban,32
CUST_08083,0.29,1.4,Business,No,673.554181,Self-Employed,5922631,1,1515248,36,Rural,49
CUST_08084,0.19,,Education,No,738.8798031,Student,3851947,3,723926,48,Rural,28
CUST_08085,0.71,1.67,Business,Yes,627.0620804,Self-Employed,745838,1,1531516,60,Rural,41
CUST_08086,0.69,0.96,Auto,Yes,711.756765,Unemployed,3749276,,3515548,48,Urban,31
CUST_08087,0.96,0.84,Education,Yes,600.7656029,Unemployed,4150249,4,1487609,12,Suburban,45
CUST_08088,0.76,,Education,No,686.6431257,Unemployed,4122942,1,859631,12,Rural,34
CUST_08089,0.15,0.81,Education,No,722.0176997,Self-Employed,1348584,1,1390416,48,Urban,43
CUST_08090,0.9,4.384913231,Home,No,673.9515724,Unemployed,4140289,0,1052855,48,Urban,37
CUST_08091,0.88,1.95,Business,No,647.4781186,Retired,6208483,2,1115686,60,Suburban,23
CUST_08092,0.5,6.559802096,Business,No,742.3059235,,,3,557843,60,Urban,22
CUST_08093,0.63,0.34,Business,No,694.8268605,Retired,3724874,1,1477649,36,Suburban,46
CUST_08094,0.98,0.77,Home,Yes,675.5214676,Unemployed,3603694,2,1601319,36,,
CUST_08095,0.58,1.14,Business,No,702.0947961,Self-Employed,4755734,5,1474412,24,Urban,46
CUST_08096,0.91,1.11,Education,Yes,831.8334571,Student,2668450,3,1776615,24,,
CUST_08097,0.17,0.17,Personal,No,757.6751425,Retired,3153834,4,347272,12,Urban,36
CUST_08098,0.27,1.91,Auto,No,758.1286834,Unemployed,5961973,2,,,Urban,47
CUST_08099,0.5,6.82684588,Business,No,721.7773159,Self-Employed,5400478,3,4542673,12,,
CUST_08100,0.63,0.13,Home,No,,,,,587972,24,Suburban,55
CUST_08101,0.83,,Home,No,580.1958856,Retired,5170485,0,1368919,60,Suburban,57
CUST_08102,,1.2,Business,Yes,666.0509827,Retired,3420015,4,1429592,48,Rural,34
CUST_08103,0.45,0.36,Personal,No,675.9712793,Student,3404494,0,588636,36,Urban,44
CUST_08104,0.14,0.18,Business,No,606.2553968,Self-Employed,3379262,5,1632278,36,Suburban,67
CUST_08105,0.82,0.82,Home,No,642.1292105,Employed,2610599,4,,,Urban,60
CUST_08106,0.64,1.28,Auto,No,600.9581765,Unemployed,4447057,1,1150961,24,Suburban,32
CUST_08107,0.28,0.31,Personal,No,698.0838082,Self-Employed,7042716,0,1159925,48,Urban,24
CUST_08108,0.55,6.932307028,Business,No,740.9382985,Employed,2077988,,1398550,24,Urban,51
CUST_08109,0.77,0.89,Auto,No,755.3387259,Self-Employed,6664070,4,2221910,36,Urban,47
CUST_08110,0.79,0.4,Business,No,720.7392231,Unemployed,1184742,,1651119,24,Rural,34
CUST_08111,0.55,1.06,Personal,No,651.8301829,,,2,1199184,36,Suburban,36
CUST_08112,0.37,0.26,Home,No,603.3967421,Student,2252786,1,1213543,12,Suburban,33
CUST_08113,0.98,0.19,Personal,Yes,612.156565,Retired,5201444,3,1404360,12,Urban,48
CUST_08114,0.7,1.09,Education,No,636.5508711,Retired,3552898,1,1184991,48,Rural,37
CUST_08115,0.47,0.57,Business,No,655.5570151,Retired,5459076,2,1450508,24,Urban,22
CUST_08116,0.35,0.28,Auto,No,692.0125751,Student,3563107,1,1722499,12,Rural,34
CUST_08117,0.76,0.91,Auto,No,,Retired,5179117,2,3118725,36,Suburban,17
CUST_08118,0.32,1.84,Personal,No,716.9487947,Self-Employed,4295582,2,,,Rural,35
CUST_08119,0.25,1.48,Personal,No,688.3863249,Retired,6069126,,1251391,60,,
CUST_08120,0.58,1.65,Personal,No,700.5272856,Retired,4323221,3,2241913,36,Urban,17
CUST_08121,0.36,1.76,Auto,No,757.0125276,Unemployed,4822466,0,56855,60,Urban,31
CUST_08122,0.67,1.95,Home,Yes,640.9884133,Student,4634139,0,1417308,12,Suburban,40
CUST_08123,0.21,1.55,,No,720.9352289,Student,5651885,60,798460,36,Suburban,53
CUST_08124,0.69,1.26,Home,No,699.3013386,Retired,5723597,0,1920454,36,Urban,5
CUST_08125,0.35,0.79,Personal,No,683.325686,Employed,4609654,0,,,Rural,28
CUST_08126,0.1,0.45,Education,No,744.262816,Unemployed,2402933,3,1512509,60,Urban,47
CUST_08127,0.21,1.4,Auto,Yes,743.9507077,Retired,3345813,1,2787306,24,Urban,27
CUST_08128,0.94,,Personal,Yes,652.6754602,Employed,5536847,2,863200,24,Urban,71
CUST_08129,0.88,0.99,Auto,Yes,690.8919708,Self-Employed,2631681,1,1242593,60,Rural,18
CUST_08130,0.31,1.47,Personal,No,,Unemployed,3643285,2,1646969,60,Rural,36
CUST_08131,0.8,1.04,Auto,No,,Student,3800072,1,872745,60,,
CUST_08132,0.65,0.92,Business,No,729.2510666,Employed,4268524,5,1569862,60,Suburban,39
CUST_08133,0.97,,Auto,No,714.0596009,Retired,4090738,1,830000,48,Rural,50
CUST_08134,0.44,1.06,Business,Yes,791.628062,Employed,4604840,1,1015422,36,Urban,40
CUST_08135,0.71,0.8,Home,No,623.4860432,Student,3227040,1,1624974,48,Urban,27
CUST_08136,0.16,1.52,Auto,No,693.8782005,Self-Employed,3475127,1,1143408,36,Suburban,48
CUST_08137,0.46,1.76,,Yes,654.5748744,Employed,6769148,3,1294219,12,Suburban,3
CUST_08138,0.97,1.78,Education,No,1095.308059,Retired,6303601,2,1946018,12,,
CUST_08139,0.59,0.53,Business,No,,,,3,1500889,60,Suburban,37
CUST_08140,0.36,1.8,Auto,No,717.3156355,Self-Employed,5323454,1,1379543,24,,
CUST_08141,0.21,0.75,Home,Yes,668.4975784,Employed,4883305,,1646720,60,Rural,50
CUST_08142,0.73,0.69,Personal,No,663.2919067,Self-Employed,4476688,,,,Urban,36
CUST_08143,0.68,1.48,Home,Yes,627.6750898,Self-Employed,3459606,2,-434588,48,Suburban,29
CUST_08144,0.44,0.68,Auto,No,676.7462027,Unemployed,6346097,3,416162,36,Rural,57
CUST_08145,0.96,0.2,Education,No,754.2250265,Unemployed,6867420,5,1440797,36,Rural,30
CUST_08146,0.12,0.81,,No,698.7405658,Retired,3851947,1,1461381,48,Rural,49
CUST_08147,0.37,1.47,Personal,No,731.3840209,Retired,5906695,0,2205808,36,Suburban,58
CUST_08148,0.93,0.72,,No,783.2320911,Retired,11982959,3,1062815,48,Suburban,21
CUST_08149,0.39,1.3,Auto,Yes,713.1877792,Self-Employed,3545096,5,38678,24,Urban,62
CUST_08150,,1.35,Auto,No,672.0600214,Self-Employed,3981178,3,1309242,24,Urban,67
CUST_08151,0.58,1.49,Business,Yes,723.3626108,Unemployed,4054301,2,2267726,60,Urban,46
CUST_08152,0.84,1.8,Personal,Yes,672.7851927,Self-Employed,5266848,2,849837,12,Rural,37
CUST_08153,0.19,0.92,Home,No,1012.168299,Unemployed,3962420,7,827178,24,Suburban,46
CUST_08154,0.95,0.42,Home,Yes,624.00536,Employed,5580671,5,950931,48,Rural,45
CUST_08155,0.82,0.71,Home,No,1119.469312,Retired,3606765,1,1504873,60,Urban,41
CUST_08156,0.26,0.92,Business,No,680.6998712,Retired,4441745,1,1074767,36,Rural,75
CUST_08157,0.74,1.46,Business,No,709.1049123,Student,3105860,3,335154,24,Suburban,43
CUST_08158,0.45,0.12,Personal,No,648.2019036,Unemployed,2892467,0,1802594,36,Suburban,36
CUST_08159,0.46,0.7,Home,Yes,721.7973815,Student,4972530,,1871318,12,Suburban,43
CUST_08160,0.8,1.58,Home,No,,Retired,4650324,4,1444864,60,Rural,47
CUST_08161,0.97,1.37,Personal,Yes,692.9145639,Student,3942251,3,527963,36,Urban,52
CUST_08162,0.21,,Personal,No,743.8913016,Employed,3361334,1,1022809,48,Urban,37
CUST_08163,0.48,,Personal,Yes,739.5379656,Student,3069921,1,1738435,36,Rural,46
CUST_08164,0.53,,Auto,No,698.8984964,Employed,4961325,4,739281,24,Rural,52
CUST_08165,0.44,1.4,Personal,No,611.5934484,Retired,3656897,1,800037,60,Rural,54
CUST_08166,0.43,0.94,Education,No,1274.460793,Self-Employed,6551107,3,643582,36,Rural,19
CUST_08167,0.15,1.97,Business,Yes,787.2929485,Unemployed,4742869,1,1357548,60,Suburban,44
CUST_08168,1.89551148,1.18,Personal,No,736.1337412,Student,15541999,4,1674857,12,Rural,39
CUST_08169,0.49,0.49,Auto,No,662.3398109,,,2,1358129,24,Urban,16
CUST_08170,0.28,0.66,Education,Yes,,Retired,3495047,1,1093608,36,Rural,46
CUST_08171,0.83,1.42,Auto,Yes,672.8289785,Retired,5085244,2,1175861,24,Suburban,51
CUST_08172,0.82,1.86,Auto,Yes,763.192797,,,1,,,Urban,34
CUST_08173,0.54,0.44,Auto,No,713.1251445,Retired,3882906,1,1983949,48,Rural,74
CUST_08174,0.37,3.057825211,Auto,No,660.7918071,Retired,2615828,1,1628709,12,,
CUST_08175,0.67,1.77,Home,No,676.462245,Self-Employed,1842185,2,1059246,12,Rural,31
CUST_08176,0.36,1.84,,No,756.0594071,,,0,747581,24,Urban,36
CUST_08177,0.31,0.63,Home,Yes,780.0048923,Employed,5916987,,811740,36,Urban,33
CUST_08178,0.76,0.82,Education,No,776.4165782,Student,3553313,,1069206,48,Urban,25
CUST_08179,0.14,1.35,Home,Yes,737.8516033,Student,5723846,1,,,Rural,44
CUST_08180,0.19,0.73,Education,No,687.3687566,Employed,3579043,4,1843679,48,Rural,35
CUST_08181,0.11,1.77,Personal,No,,Student,4584422,,877144,36,Urban,44
CUST_08182,0.24,0.3,Education,Yes,714.8580012,Retired,5187832,1,732973,12,Suburban,61
CUST_08183,0.16,0.17,Home,No,699.9085621,Student,5811826,1,1483376,48,Rural,44
CUST_08184,1,0.5,Home,No,,Student,3955033,2,1151459,60,Suburban,51
CUST_08185,0.36,0.64,Education,No,702.6948674,Retired,3730684,1,992597,36,Rural,38
CUST_08186,0.23,0.31,Home,No,633.6868919,Student,2064459,,1438639,36,Urban,47
CUST_08187,0.32,0.22,Education,No,727.8704278,Retired,3994209,4,366611,24,Suburban,31
CUST_08188,0.94,1.54,Auto,No,731.6108157,,,1,952259,24,Rural,45
CUST_08189,,0.41,Business,No,734.1169391,Self-Employed,4257900,2,1174865,60,Urban,53
CUST_08190,0.43,1.84,Education,No,747.3288502,Student,2759667,0,39757,36,Urban,30
CUST_08191,0.89,0.8,Auto,No,730.2025822,Self-Employed,4340983,1,1701832,24,Urban,34
CUST_08192,0.46,1.37,,No,679.4985294,Student,5451108,4,1449844,48,Urban,56
CUST_08193,0.4,0.53,Auto,Yes,,Self-Employed,3783804,10,1128551,12,Suburban,41
CUST_08194,0.29,0.56,Auto,No,704.5562434,Student,3175829,2,838798,36,,
CUST_08195,0.44,1.19,Education,No,705.3849725,Unemployed,7693187,1,2284492,60,Urban,29
CUST_08196,0.39,1.17,Home,No,749.9108828,Employed,5028057,3,1814629,48,Suburban,38
CUST_08197,0.71,5.994442709,Auto,No,732.1834377,Self-Employed,6471842,5,411431,36,,
CUST_08198,0.36,1.54,Personal,No,,,,1,641756,12,Suburban,44
CUST_08199,0.62,1.37,Auto,Yes,810.323449,Employed,6772883,1,4399,24,Rural,35
CUST_08200,0.16,0.95,Home,No,703.9824791,,,3,955662,60,Urban,79
CUST_08201,0.27,1.79,Home,No,508.1672226,,,0,682509,12,Urban,41
CUST_08202,,1.28,Business,No,761.8416233,Retired,3035227,4,1465116,24,Rural,34
CUST_08203,0.94,1.98,Business,No,672.9811831,Retired,3649012,2,1718017,12,Suburban,64
CUST_08204,0.44,1.66,Auto,No,659.9258039,Student,5125333,2,666905,36,Suburban,50
CUST_08205,0.7,0.18,Auto,No,,Self-Employed,4132653,3,1308910,24,Rural,49
CUST_08206,0.33,0.71,Business,No,677.6678477,Self-Employed,5028804,2,892333,24,Urban,33
CUST_08207,0.21,5.314507549,Auto,No,730.6134905,Unemployed,3971384,4,2022295,48,Rural,34
CUST_08208,0.15,1.47,Personal,No,622.028211,Retired,5089726,5,1017995,12,Rural,38
CUST_08209,0.37,1.15,Education,No,646.1139627,Unemployed,3749193,1,1634270,60,Suburban,45
CUST_08210,,1.59,Business,No,717.1579277,Retired,5125582,2,1191133,24,Suburban,45
CUST_08211,0.26,0.64,Business,No,731.1472015,Unemployed,3309376,3,1696603,24,,
CUST_08212,0.78,0.45,Home,No,,Self-Employed,4138214,2,,,Suburban,51
CUST_08213,0.11,0.2,Auto,No,660.6481861,Retired,4297325,2,1127887,48,Rural,34
CUST_08214,0.6,1.19,Business,No,651.0867175,Self-Employed,3442259,4,976080,36,Suburban,48
CUST_08215,0.44,1.41,Business,No,674.6682583,Employed,3766042,3,1311649,60,,
CUST_08216,0.56,0.72,Personal,Yes,711.9936376,Self-Employed,4913683,2,1709219,24,Urban,54
CUST_08217,0.61,1.27,Auto,No,774.2738685,Retired,5446294,0,1367591,24,Rural,52
CUST_08218,0.38,0.2,Education,Yes,597.6281407,Employed,4877163,2,1242095,48,Rural,44
CUST_08219,0.37,0.29,Personal,No,688.9635622,Unemployed,5195883,1,578012,60,Urban,39
CUST_08220,0.76,1.43,Education,No,633.3660779,Student,4671821,1,834482,12,Rural,43
CUST_08221,0.88,0.8,Home,No,617.3878661,Retired,3699891,,894657,24,Suburban,32
